"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";
"1707";"Даниил";"178";"171626645";"2016";"июнь";
"1708";"Кирилл";"170";"171626646";"2016";"июнь";
"1709";"Егор";"148";"171626647";"2016";"июнь";
"1710";"Андрей";"145";"171626648";"2016";"июнь";
"1711";"Матвей";"145";"323277054";"2016";"июнь";
"1712";"Никита";"131";"323277055";"2016";"июнь";
"1713";"Марк";"122";"323277056";"2016";"июнь";
"1714";"Алексей";"121";"323277057";"2016";"июнь";
"1715";"Тимофей";"117";"323277058";"2016";"июнь";
"1716";"Владимир";"114";"323277059";"2016";"июнь";
"1717";"Роман";"112";"323277060";"2016";"июнь";
"1718";"Ярослав";"112";"323277061";"2016";"июнь";
"1719";"Илья";"103";"323277062";"2016";"июнь";
"1720";"Сергей";"96";"323277063";"2016";"июнь";
"1721";"Константин";"93";"323277064";"2016";"июнь";
"1722";"Лев";"92";"323277065";"2016";"июнь";
"1723";"Николай";"88";"323277066";"2016";"июнь";
"1724";"Фёдор";"83";"323277067";"2016";"июнь";
"1725";"Павел";"81";"323277068";"2016";"июнь";
"1726";"Владислав";"80";"323277069";"2016";"июнь";
"1727";"Георгий";"74";"323277070";"2016";"июнь";
"1728";"Степан";"74";"323277071";"2016";"июнь";
"1729";"Глеб";"63";"323277072";"2016";"июнь";
"1730";"Тимур";"58";"323277073";"2016";"июнь";
"1731";"Артемий";"55";"323277074";"2016";"июнь";
"1732";"Денис";"54";"323277075";"2016";"июнь";
"1733";"Арсений";"53";"323277076";"2016";"июнь";
"1734";"Давид";"50";"323277077";"2016";"июнь";
"1735";"Виктор";"48";"323277078";"2016";"июнь";
"1736";"Платон";"48";"323277079";"2016";"июнь";
"1737";"Леонид";"47";"323277080";"2016";"июнь";
"1738";"Семён";"46";"323277081";"2016";"июнь";
"1739";"Игорь";"45";"323277082";"2016";"июнь";
"1740";"Макар";"45";"323277083";"2016";"июнь";
"1741";"Мирон";"44";"323277085";"2016";"июнь";
"1742";"Евгений";"42";"323277086";"2016";"июнь";
"1743";"Григорий";"40";"323277087";"2016";"июнь";
"1744";"Руслан";"36";"323277088";"2016";"июнь";
"1745";"Артем";"34";"323277089";"2016";"июнь";
"1746";"Данила";"33";"323277090";"2016";"июнь";
"1747";"Елисей";"32";"323277091";"2016";"июнь";
"1748";"Олег";"32";"323277092";"2016";"июнь";
"1749";"Амир";"30";"323277093";"2016";"июнь";
"1750";"Пётр";"30";"323277094";"2016";"июнь";
"1751";"Антон";"29";"323277095";"2016";"июнь";
"1752";"Василий";"29";"323277096";"2016";"июнь";
"1753";"Даниэль";"29";"323277097";"2016";"июнь";
"1754";"Роберт";"29";"323277098";"2016";"июнь";
"1755";"Артур";"28";"323277099";"2016";"июнь";
"1756";"Вадим";"28";"323277100";"2016";"июнь";
"1757";"Савелий";"28";"323277101";"2016";"июнь";
"1758";"Богдан";"27";"323277102";"2016";"июнь";
"1759";"Вячеслав";"27";"323277103";"2016";"июнь";
"1760";"Всеволод";"26";"323277104";"2016";"июнь";
"1761";"Герман";"25";"323277105";"2016";"июнь";
"1762";"Юрий";"24";"323277106";"2016";"июнь";
"1763";"Демид";"23";"323277107";"2016";"июнь";
"1764";"Захар";"21";"323277108";"2016";"июнь";
"1765";"Адам";"19";"323277109";"2016";"июнь";
"1766";"Святослав";"19";"323277110";"2016";"июнь";
"1767";"Али";"18";"323277111";"2016";"июнь";
"1768";"Дамир";"18";"323277112";"2016";"июнь";
"1769";"Лука";"18";"323277113";"2016";"июнь";
"1770";"Умар";"18";"323277114";"2016";"июнь";
"1771";"Мухаммад";"17";"323277115";"2016";"июнь";
"1772";"Борис";"16";"323277116";"2016";"июнь";
"1773";"Данил";"16";"323277117";"2016";"июнь";
"1774";"Гордей";"15";"323277118";"2016";"июнь";
"1775";"Тихон";"15";"323277119";"2016";"июнь";
"1776";"Савва";"14";"323277120";"2016";"июнь";
"1777";"Рамазан";"13";"323277121";"2016";"июнь";
"1778";"Эмиль";"13";"323277122";"2016";"июнь";
"1779";"Ян";"13";"323277123";"2016";"июнь";
"1780";"Федор";"12";"323277124";"2016";"июнь";
"1781";"Валерий";"11";"323277125";"2016";"июнь";
"1782";"Ислам";"11";"323277126";"2016";"июнь";
"1783";"Мирослав";"11";"323277127";"2016";"июнь";
"1784";"Филипп";"11";"323277128";"2016";"июнь";
"1785";"Станислав";"10";"323277129";"2016";"июнь";
"1786";"Алинур";"9";"323277130";"2016";"июнь";
"1787";"Арсен";"9";"323277131";"2016";"июнь";
"1788";"Серафим";"9";"323277132";"2016";"июнь";
"1789";"Анатолий";"8";"323277133";"2016";"июнь";
"1790";"Марсель";"8";"323277134";"2016";"июнь";
"1791";"Родион";"8";"323277135";"2016";"июнь";
"1792";"Эмир";"8";"323277136";"2016";"июнь";
"1793";"Амин";"7";"323277137";"2016";"июнь";
"1794";"Ибрагим";"7";"323277138";"2016";"июнь";
"1795";"Леон";"7";"323277139";"2016";"июнь";
"1796";"Алан";"6";"323277140";"2016";"июнь";
"1797";"Альберт";"6";"323277141";"2016";"июнь";
"1798";"Абубакр";"6";"323277142";"2016";"июнь";
"1799";"Ахмад";"6";"323277143";"2016";"июнь";
"1800";"Билал";"6";"323277144";"2016";"июнь";
"1801";"Александр";"266";"272397825";"2016";"июль";
"1802";"Иван";"257";"272397827";"2016";"июль";
"1803";"Максим";"255";"272397828";"2016";"июль";
"1804";"Михаил";"235";"272397829";"2016";"июль";
"1805";"Артём";"219";"272397830";"2016";"июль";
"1806";"Дмитрий";"196";"272397831";"2016";"июль";
"1807";"Даниил";"191";"272397832";"2016";"июль";
"1808";"Андрей";"180";"272397833";"2016";"июль";
"1809";"Егор";"142";"272397834";"2016";"июль";
"1810";"Кирилл";"139";"272397835";"2016";"июль";
"1811";"Никита";"139";"284607349";"2016";"июль";
"1812";"Илья";"131";"284607352";"2016";"июль";
"1813";"Марк";"128";"323277148";"2016";"июль";
"1814";"Роман";"125";"323277149";"2016";"июль";
"1815";"Матвей";"120";"323277150";"2016";"июль";
"1816";"Алексей";"117";"323277151";"2016";"июль";
"1817";"Павел";"113";"323277152";"2016";"июль";
"1818";"Владимир";"112";"323277153";"2016";"июль";
"1819";"Лев";"108";"323277154";"2016";"июль";
"1820";"Ярослав";"108";"323277155";"2016";"июль";
"1821";"Сергей";"107";"323277156";"2016";"июль";
"1822";"Тимофей";"103";"323277157";"2016";"июль";
"1823";"Степан";"88";"323277158";"2016";"июль";
"1824";"Фёдор";"88";"323277159";"2016";"июль";
"1825";"Константин";"84";"323277160";"2016";"июль";
"1826";"Владислав";"68";"323277161";"2016";"июль";
"1827";"Глеб";"68";"323277162";"2016";"июль";
"1828";"Георгий";"67";"323277163";"2016";"июль";
"1829";"Арсений";"64";"323277164";"2016";"июль";
"1830";"Николай";"63";"323277165";"2016";"июль";
"1831";"Давид";"62";"323277166";"2016";"июль";
"1832";"Артемий";"57";"323277167";"2016";"июль";
"1833";"Денис";"55";"323277168";"2016";"июль";
"1834";"Григорий";"54";"323277169";"2016";"июль";
"1835";"Мирон";"54";"323277170";"2016";"июль";
"1836";"Виктор";"47";"323277172";"2016";"июль";
"1837";"Тимур";"45";"323277173";"2016";"июль";
"1838";"Елисей";"43";"323277174";"2016";"июль";
"1839";"Данила";"41";"323277175";"2016";"июль";
"1840";"Леонид";"40";"323277176";"2016";"июль";
"1841";"Руслан";"40";"323277177";"2016";"июль";
"1842";"Макар";"39";"323277178";"2016";"июль";
"1843";"Пётр";"39";"323277179";"2016";"июль";
"1844";"Амир";"36";"323277180";"2016";"июль";
"1845";"Семён";"36";"323277181";"2016";"июль";
"1846";"Евгений";"35";"323277182";"2016";"июль";
"1847";"Платон";"35";"323277183";"2016";"июль";
"1848";"Вячеслав";"33";"323277184";"2016";"июль";
"1849";"Савелий";"32";"323277185";"2016";"июль";
"1850";"Юрий";"32";"323277186";"2016";"июль";
"1851";"Богдан";"30";"323277187";"2016";"июль";
"1852";"Антон";"28";"323277188";"2016";"июль";
"1853";"Герман";"28";"323277189";"2016";"июль";
"1854";"Василий";"26";"323277190";"2016";"июль";
"1855";"Игорь";"26";"323277191";"2016";"июль";
"1856";"Святослав";"26";"323277192";"2016";"июль";
"1857";"Всеволод";"24";"323277193";"2016";"июль";
"1858";"Демид";"24";"323277194";"2016";"июль";
"1859";"Даниэль";"23";"323277195";"2016";"июль";
"1860";"Артур";"22";"323277196";"2016";"июль";
"1861";"Вадим";"22";"323277197";"2016";"июль";
"1862";"Адам";"21";"323277198";"2016";"июль";
"1863";"Артем";"21";"323277199";"2016";"июль";
"1864";"Станислав";"21";"323277200";"2016";"июль";
"1865";"Захар";"20";"323277201";"2016";"июль";
"1866";"Тихон";"20";"323277202";"2016";"июль";
"1867";"Борис";"19";"323277203";"2016";"июль";
"1868";"Мухаммад";"19";"323277204";"2016";"июль";
"1869";"Олег";"19";"323277205";"2016";"июль";
"1870";"Гордей";"18";"323277207";"2016";"июль";
"1871";"Рамазан";"18";"323277208";"2016";"июль";
"1872";"Данил";"17";"323277209";"2016";"июль";
"1873";"Родион";"17";"323277210";"2016";"июль";
"1874";"Умар";"16";"323277211";"2016";"июль";
"1875";"Филипп";"16";"323277212";"2016";"июль";
"1876";"Дамир";"15";"323277213";"2016";"июль";
"1877";"Роберт";"15";"323277214";"2016";"июль";
"1878";"Федор";"15";"323277215";"2016";"июль";
"1879";"Али";"14";"323277216";"2016";"июль";
"1880";"Лука";"14";"323277217";"2016";"июль";
"1881";"Эмиль";"14";"323277218";"2016";"июль";
"1882";"Демьян";"13";"323277219";"2016";"июль";
"1883";"Ибрагим";"13";"323277220";"2016";"июль";
"1884";"Мирослав";"13";"323277221";"2016";"июль";
"1885";"Савва";"13";"323277222";"2016";"июль";
"1886";"Валерий";"12";"323277223";"2016";"июль";
"1887";"Марат";"12";"323277226";"2016";"июль";
"1888";"Петр";"12";"323277227";"2016";"июль";
"1889";"Серафим";"12";"323277228";"2016";"июль";
"1890";"Яков";"11";"323277230";"2016";"июль";
"1891";"Ян";"11";"323277231";"2016";"июль";
"1892";"Алан";"10";"323277232";"2016";"июль";
"1893";"Леон";"10";"323277233";"2016";"июль";
"1894";"Эмир";"10";"323277235";"2016";"июль";
"1895";"Анатолий";"9";"323277236";"2016";"июль";
"1896";"Имран";"9";"323277237";"2016";"июль";
"1897";"Самир";"9";"323277238";"2016";"июль";
"1898";"Алихан";"8";"323277240";"2016";"июль";
"1899";"Мартин";"8";"323277241";"2016";"июль";
"1900";"Тигран";"8";"323277242";"2016";"июль";
"1901";"Александр";"316";"273024739";"2016";"август";
"1902";"Максим";"294";"273024740";"2016";"август";
"1903";"Артём";"260";"273024741";"2016";"август";
"1904";"Михаил";"249";"273024742";"2016";"август";
"1905";"Илья";"245";"273024743";"2016";"август";
"1906";"Иван";"223";"273024744";"2016";"август";
"1907";"Дмитрий";"212";"273024745";"2016";"август";
"1908";"Даниил";"194";"273024746";"2016";"август";
"1909";"Лев";"176";"273024747";"2016";"август";
"1910";"Андрей";"156";"273024748";"2016";"август";
"1911";"Роман";"156";"323281392";"2016";"август";
"1912";"Матвей";"149";"323281394";"2016";"август";
"1913";"Кирилл";"146";"323281395";"2016";"август";
"1914";"Алексей";"132";"323281396";"2016";"август";
"1915";"Ярослав";"131";"323281398";"2016";"август";
"1916";"Егор";"127";"323281400";"2016";"август";
"1917";"Марк";"124";"323281401";"2016";"август";
"1918";"Владимир";"123";"323281402";"2016";"август";
"1919";"Тимофей";"123";"323281403";"2016";"август";
"1920";"Никита";"103";"323281405";"2016";"август";
"1921";"Фёдор";"97";"323281410";"2016";"август";
"1922";"Константин";"86";"323281411";"2016";"август";
"1923";"Сергей";"84";"323281412";"2016";"август";
"1924";"Степан";"76";"323281413";"2016";"август";
"1925";"Павел";"75";"323281414";"2016";"август";
"1926";"Владислав";"73";"323281415";"2016";"август";
"1927";"Тимур";"70";"323281416";"2016";"август";
"1928";"Денис";"63";"323281417";"2016";"август";
"1929";"Глеб";"62";"323281418";"2016";"август";
"1930";"Мирон";"62";"323281419";"2016";"август";
"1931";"Николай";"60";"323281421";"2016";"август";
"1932";"Леонид";"59";"323281422";"2016";"август";
"1933";"Семён";"59";"323281423";"2016";"август";
"1934";"Арсений";"58";"323281424";"2016";"август";
"1935";"Давид";"55";"323281425";"2016";"август";
"1936";"Руслан";"52";"323281426";"2016";"август";
"1937";"Артемий";"51";"323281427";"2016";"август";
"1938";"Георгий";"51";"323281428";"2016";"август";
"1939";"Евгений";"49";"323281429";"2016";"август";
"1940";"Макар";"49";"323281432";"2016";"август";
"1941";"Григорий";"45";"323281433";"2016";"август";
"1942";"Платон";"40";"323281435";"2016";"август";
"1943";"Даниэль";"36";"323281436";"2016";"август";
